BELGRADE_cloud_cover,BELGRADE_global_radiation,BELGRADE_humidity,BELGRADE_precipitation,BELGRADE_pressure,BELGRADE_sunshine,BELGRADE_temp_max,BELGRADE_temp_mean,BELGRADE_temp_min
4,2.54,0.71,0.03,1.0138,9.2,27.9,23.0,18.2
6,1.37,0.78,0.54,1.0129,2.2,23.6,21.2,18.1
5,1.49,0.85,0.28,1.0128,2.8,24.6,20.4,18.0
5,2.19,0.76,0.0,1.0145,6.9,26.1,21.8,18.1
3,2.89,0.65,0.0,1.014,12.2,29.4,23.7,17.4
1,2.88,0.58,0.0,1.0115,12.2,30.9,25.4,18.3
5,2.38,0.61,2.0,1.0095,8.4,31.1,26.0,21.6
4,1.31,0.8,0.01,1.0132,2.1,24.2,18.7,16.9
6,1.94,0.79,0.0,1.0169,5.6,22.8,18.8,15.4
2,2.37,0.69,0.0,1.0174,8.6,24.6,19.6,14.4
1,2.81,0.54,0.0,1.0162,12.1,28.3,21.7,16.3
0,2.81,0.55,0.0,1.0163,12.2,31.4,24.7,17.5
0,2.8,0.56,0.0,1.0149,12.2,33.1,26.5,19.7
0,2.76,0.54,0.0,1.0095,12.0,34.0,27.2,21.0
3,2.64,0.74,2.97,1.0092,11.1,30.8,22.0,18.6
8,0.59,0.9,0.18,1.0184,0.0,19.9,16.2,15.4
2,2.67,0.71,0.0,1.0231,11.6,24.5,18.6,13.3
0,2.72,0.61,0.0,1.0195,12.1,27.6,21.7,14.3
5,2.45,0.63,0.0,1.0137,10.0,30.1,24.5,16.9
5,2.31,0.64,0.65,1.0067,9.0,32.6,22.7,18.1
7,1.24,0.81,0.02,1.0131,2.2,20.3,17.7,15.4
1,2.6,0.7,0.0,1.0171,11.6,24.6,18.7,13.0
1,2.61,0.67,0.0,1.0174,11.8,26.5,20.4,13.9
2,2.62,0.69,0.0,1.0159,12.0,29.3,22.4,16.5
2,2.52,0.63,0.0,1.0142,11.3,29.7,24.0,17.4
3,1.82,0.75,0.0,1.0191,5.2,23.1,18.7,15.4
6,2.08,0.69,0.0,1.0209,7.1,25.2,20.3,15.9
1,2.5,0.57,0.0,1.0236,10.7,27.0,21.7,16.8
5,1.73,0.66,0.0,1.024,4.8,26.2,21.1,14.4
5,2.26,0.69,0.0,1.0236,8.9,25.4,19.8,15.3
3,2.4,0.58,0.0,1.0264,10.2,25.6,19.7,16.5
1,2.51,0.51,0.0,1.0264,11.4,24.9,18.2,13.6
3,2.27,0.6,0.12,1.022,9.4,25.8,19.7,11.4
3,2.38,0.52,0.0,1.027,10.5,20.6,14.5,12.4
1,2.43,0.57,0.0,1.0292,11.1,18.6,12.5,7.7
1,2.4,0.46,0.0,1.0261,11.0,22.2,15.1,7.2
1,2.38,0.46,0.0,1.0188,11.0,28.5,19.6,9.8
3,1.81,0.74,0.0,1.0195,6.2,25.0,19.2,15.2
4,2.24,0.67,0.0,1.0186,10.0,27.2,21.5,15.6
5,2.09,0.53,0.0,1.0157,8.8,32.1,24.6,18.0
8,0.64,0.87,0.0,1.0199,0.1,24.0,17.3,16.0
7,0.84,0.65,0.0,1.0248,0.7,20.8,16.3,13.2
6,0.88,0.73,0.0,1.0238,0.9,19.2,14.9,11.6
3,2.07,0.73,0.0,1.0187,9.2,23.7,16.9,12.0
4,1.77,0.76,0.0,1.0187,6.7,24.5,18.4,13.7
3,1.95,0.67,0.0,1.0141,8.4,28.2,20.6,14.8
8,0.52,0.78,0.0,1.0169,0.0,19.2,13.4,12.5
3,1.91,0.64,0.0,1.007,8.4,25.2,19.1,10.7
8,0.59,0.9,1.65,1.0084,0.1,20.7,12.1,10.6
8,0.5,0.94,1.27,1.0112,0.0,12.8,11.7,9.7
8,0.5,0.94,1.3,1.0158,0.0,12.5,11.8,11.0
8,0.49,0.94,0.16,1.0195,0.0,13.6,12.2,11.6
4,1.59,0.82,0.0,1.0218,6.2,18.7,14.1,9.0
5,0.92,0.82,0.0,1.0187,1.5,19.0,14.0,10.7
5,1.8,0.73,0.0,1.0201,8.4,22.3,17.0,9.4
5,1.31,0.72,0.5,1.0221,4.2,22.1,17.0,11.4
5,1.04,0.89,0.1,1.0229,2.4,20.1,14.6,13.1
5,1.17,0.9,0.0,1.0245,3.4,18.9,14.6,11.4
4,1.61,0.78,0.0,1.0257,7.2,20.7,14.6,11.7
1,1.81,0.7,0.0,1.0241,9.4,22.7,16.3,11.5
0,1.95,0.56,0.0,1.0224,11.2,22.7,16.1,12.9
1,1.8,0.58,0.0,1.0193,9.7,22.6,16.9,12.4
3,1.37,0.65,0.0,1.0173,5.5,22.2,16.2,14.3
5,1.53,0.77,0.03,1.0138,7.2,24.8,17.7,11.7
5,1.29,0.85,0.7,1.0118,5.1,21.8,15.4,13.0
6,1.14,0.79,0.06,1.021,3.9,13.8,9.9,8.5
7,0.41,0.76,0.04,1.0286,0.0,10.0,7.2,4.2
7,0.4,0.7,0.01,1.027,0.0,8.2,7.0,4.5
7,0.4,0.8,0.09,1.0194,0.0,8.9,8.1,6.6
3,0.77,0.78,0.03,1.0132,1.5,15.7,12.0,8.7
7,0.45,0.89,0.63,1.0075,0.1,15.3,13.2,11.5
6,0.72,0.89,0.63,1.0092,1.3,20.5,9.9,6.8
5,1.35,0.65,0.0,1.0164,6.8,21.3,13.8,5.3
5,1.05,0.72,0.0,1.0157,3.9,20.7,15.5,10.5
5,0.89,0.8,0.0,1.0158,2.7,20.6,16.0,14.5
7,0.43,0.87,0.0,1.0161,0.1,20.2,17.1,13.5
6,0.86,0.86,0.45,1.0214,2.6,19.7,17.0,14.2
6,0.48,0.9,0.01,1.0213,0.3,19.1,15.9,14.2
1,1.39,0.84,0.0,1.0204,8.3,22.6,16.5,11.7
1,1.38,0.85,0.01,1.0176,8.3,21.3,15.2,10.9
3,1.35,0.7,0.0,1.0133,8.1,24.8,18.2,10.5
2,1.36,0.67,0.0,1.0107,8.5,24.4,17.6,15.0
1,1.32,0.63,0.0,1.0116,8.1,25.5,18.9,13.6
2,1.18,0.63,0.0,1.0108,6.6,25.1,19.0,15.8
5,0.98,0.62,0.0,1.0109,4.4,24.7,19.9,14.6
3,0.94,0.59,0.0,1.0144,4.1,26.8,20.6,15.4
6,0.82,0.69,0.0,1.0179,3.1,23.2,18.5,14.7
7,0.84,0.89,0.0,1.0198,3.3,19.6,15.4,13.2
3,0.94,0.75,0.0,1.0252,4.5,19.5,13.3,11.7
1,1.27,0.67,0.0,1.026,8.7,17.5,11.6,9.5
0,1.25,0.64,0.0,1.0221,8.7,17.2,10.5,7.1
8,0.44,0.74,0.0,1.0188,0.5,11.7,9.8,7.1
8,0.29,0.78,0.37,1.0148,0.0,9.6,7.0,5.5
8,0.29,0.93,5.18,1.0067,0.0,6.7,4.2,3.2
3,1.1,0.8,0.0,1.0102,7.2,11.4,6.6,1.4
3,1.13,0.78,0.0,1.0105,7.9,15.5,10.3,4.9
5,0.83,0.76,0.07,1.0166,4.1,17.2,13.1,9.8
7,0.38,0.85,0.13,1.0198,0.3,15.5,12.8,11.5
7,0.66,0.81,2.56,1.0116,2.4,20.8,11.8,6.5
8,0.27,0.96,2.52,1.012,0.0,6.9,2.9,1.5
8,0.27,0.96,1.08,1.016,0.0,2.6,1.7,0.4
8,0.26,0.94,0.27,1.0218,0.0,4.0,2.8,1.9
6,0.64,0.78,0.0,1.0251,2.5,10.0,6.3,3.0
1,1.09,0.64,0.0,1.0169,8.5,17.0,9.9,4.5
7,0.39,0.71,0.52,1.0048,0.5,15.4,7.8,2.8
5,0.9,0.87,0.04,1.0179,6.0,4.9,1.1,-0.6
5,0.54,0.67,0.0,1.024,1.7,4.8,1.5,0.3
6,0.82,0.55,0.07,1.0259,5.0,7.0,4.6,-1.1
7,0.48,0.64,0.14,1.0176,1.3,13.8,10.7,6.4
5,0.76,0.64,0.0,1.026,4.4,11.2,2.1,1.0
3,0.64,0.75,0.0,1.0316,3.0,3.4,-0.2,-1.2
0,0.96,0.64,0.0,1.0279,7.5,8.4,2.4,-2.7
8,0.23,0.74,0.0,1.0244,0.0,8.1,4.1,0.1
2,0.91,0.8,0.0,1.0234,7.0,10.8,5.8,1.7
7,0.57,0.65,0.0,1.0188,2.4,16.1,10.5,3.5
5,0.39,0.76,0.0,1.0185,0.8,14.6,10.5,7.8
7,0.56,0.74,0.68,1.0189,1.9,13.5,10.0,8.4
5,0.46,0.73,0.05,1.016,1.0,16.2,14.4,8.5
7,0.3,0.88,0.5,1.0197,0.1,18.4,11.5,10.0
8,0.4,0.93,0.03,1.0298,0.6,10.4,7.0,5.6
5,0.64,0.85,0.0,1.0296,3.1,9.2,6.0,4.0
8,0.25,0.95,0.16,1.0285,0.0,5.8,3.7,2.5
5,0.64,0.92,0.0,1.0333,3.1,5.6,2.9,1.8
7,0.24,0.93,0.0,1.032,0.0,2.3,0.8,-0.6
8,0.24,0.88,0.01,1.0339,0.0,1.3,-0.5,-0.7
8,0.24,0.84,0.0,1.0317,0.0,0.8,0.1,-1.0
8,0.24,0.84,0.0,1.0334,0.0,0.6,-0.4,-0.6
8,0.24,0.9,0.0,1.0329,0.0,-0.1,-1.2,-1.6
8,0.24,0.93,0.04,1.0339,0.0,-1.0,-1.5,-2.0
8,0.24,0.85,0.01,1.0352,0.0,-0.6,-1.0,-1.8
8,0.24,0.77,0.0,1.0325,0.0,0.2,-0.1,-1.1
8,0.24,0.85,0.0,1.0268,0.0,0.3,-1.5,-1.9
6,0.56,0.75,0.91,1.0109,2.3,8.6,5.3,-3.1
8,0.24,0.92,1.3,1.0013,0.0,7.8,4.9,3.6
6,0.87,0.77,0.0,1.0085,7.3,5.9,1.9,0.7
7,0.24,0.83,0.0,1.018,0.0,3.1,1.5,0.4
8,0.24,0.89,0.01,1.0254,0.0,1.3,-1.1,-2.4
8,0.37,0.73,0.0,1.0244,0.5,2.7,0.4,-1.0
6,0.78,0.76,0.0,1.0187,5.6,3.5,0.6,-1.7
3,0.8,0.55,0.0,1.0143,5.9,11.7,7.7,0.5
2,0.86,0.62,0.0,1.0134,7.1,12.4,7.0,1.2
5,0.48,0.64,0.0,1.0075,1.4,12.5,9.7,6.5
2,0.86,0.6,0.0,1.0118,7.0,17.4,11.2,7.0
6,0.24,0.81,0.3,1.0106,0.0,11.5,6.6,5.5
8,0.24,0.96,1.03,1.0148,0.0,5.6,3.4,1.1
5,0.49,0.79,0.0,1.0287,1.4,5.0,3.5,2.6
7,0.24,0.77,0.0,1.0295,0.0,3.9,2.8,1.4
7,0.59,0.81,0.22,1.026,2.5,6.6,3.5,1.6
4,0.62,0.8,0.28,1.0205,2.8,10.3,6.2,2.6
5,0.79,0.67,0.01,1.0274,5.4,6.9,4.6,3.3
7,0.3,0.69,0.08,1.0267,0.1,8.2,5.7,2.2
2,0.8,0.59,0.0,1.0279,5.4,15.2,6.5,2.9
5,0.68,0.71,0.0,1.0274,3.4,7.4,5.0,1.4
2,0.91,0.69,0.0,1.035,7.1,9.6,5.5,1.9
1,0.96,0.59,0.0,1.0281,7.9,14.5,8.9,3.9
1,0.94,0.76,0.0,1.0308,7.5,12.7,6.9,2.2
1,0.94,0.78,0.0,1.0329,7.4,11.8,7.1,2.6
3,0.94,0.9,0.02,1.0297,7.3,7.3,2.3,0.7
8,0.26,0.98,0.01,1.0292,0.0,3.3,1.7,0.2
8,0.27,0.98,0.01,1.0263,0.0,2.1,0.4,-0.1
5,0.77,0.82,0.0,1.0269,4.1,6.3,2.5,0.0
8,0.33,0.86,0.04,1.0269,0.1,3.2,1.5,-0.6
1,0.63,0.85,0.0,1.032,2.3,2.1,-1.5,-3.0
7,0.46,0.92,0.01,1.0317,0.7,-0.2,-2.5,-4.0
3,0.98,0.75,0.0,1.0149,7.0,3.2,-0.9,-5.4
7,0.48,0.76,0.0,1.0109,0.8,2.3,-0.2,-1.2
6,0.95,0.7,0.0,1.0146,6.2,5.5,2.1,-2.5
6,0.29,0.67,0.07,1.0025,0.0,7.6,5.1,2.9
3,0.85,0.63,0.0,1.0097,4.5,8.7,3.9,0.9
5,0.94,0.64,0.0,1.0159,5.6,5.9,2.6,0.0
7,0.3,0.65,0.19,1.0095,0.0,3.6,1.7,-1.6
8,0.3,0.95,2.5,1.0066,0.0,1.7,0.2,-0.3
8,0.31,0.94,0.22,1.0,0.0,2.2,-0.6,-1.5
8,0.31,0.89,0.15,1.0099,0.0,-0.9,-3.7,-4.4
7,0.84,0.78,0.28,1.0148,3.7,-3.1,-5.7,-6.7
8,0.32,0.89,0.87,1.0156,0.0,-5.3,-5.5,-6.4
8,0.32,0.83,0.26,1.0249,0.0,-4.5,-5.8,-7.1
8,0.58,0.78,0.44,1.0212,1.0,-2.9,-4.5,-9.3
6,0.52,0.9,0.22,1.0133,0.6,3.0,0.5,-3.3
6,0.59,0.84,0.0,1.0202,1.0,0.6,-1.7,-4.0
7,0.57,0.9,0.0,1.0237,0.8,-0.3,-3.0,-5.3
6,0.97,0.83,0.0,1.0306,4.4,-0.8,-3.4,-4.6
3,0.61,0.81,0.01,1.0324,1.0,-2.4,-6.1,-7.9
0,1.11,0.88,0.01,1.0362,5.9,-5.9,-9.1,-11.6
2,1.24,0.74,0.0,1.0393,7.4,-2.5,-7.6,-14.7
0,1.33,0.64,0.0,1.0405,8.5,-1.6,-7.5,-9.4
0,1.21,0.82,0.0,1.0399,6.6,-5.3,-9.8,-13.0
0,1.29,0.79,0.0,1.0376,7.6,-4.3,-9.0,-13.5
6,0.37,0.65,0.0,1.0272,0.0,3.9,0.2,-10.9
7,0.61,0.64,0.34,1.0166,0.7,7.6,4.9,0.3
8,0.46,0.93,1.33,0.9999,0.1,6.6,2.3,1.6
8,0.39,0.91,2.33,0.9979,0.0,3.0,1.7,0.8
8,0.4,0.96,0.28,0.9968,0.0,1.8,-0.3,-0.5
8,0.4,0.94,0.57,1.0076,0.0,0.7,-0.8,-1.6
8,0.41,0.96,0.32,1.013,0.0,1.3,0.3,-1.1
8,0.41,0.9,0.01,1.0174,0.0,1.2,0.3,-0.4
8,0.42,0.76,0.0,1.0135,0.0,1.7,0.1,-1.2
2,1.44,0.81,0.0,1.0099,7.5,3.2,-0.6,-3.4
7,0.43,0.76,0.0,1.0064,0.0,5.0,2.7,-1.0
8,0.43,0.76,0.27,1.0057,0.0,6.3,5.3,2.4
6,1.25,0.84,0.0,1.0092,4.8,7.6,4.3,0.6
3,1.46,0.68,0.0,1.0141,7.0,9.6,5.1,3.3
7,0.45,0.93,1.04,1.0121,0.0,3.8,1.8,1.0
8,0.46,0.88,0.08,1.0094,0.0,3.2,0.9,-0.1
8,0.46,0.96,1.17,1.0009,0.0,0.4,-2.1,-3.8
8,0.47,0.76,0.15,1.0161,0.0,-3.8,-6.5,-6.8
1,1.47,0.72,0.0,1.0183,6.7,-3.2,-7.1,-12.0
7,0.81,0.71,0.0,1.015,1.3,-2.1,-4.6,-8.9
2,1.78,0.67,0.0,1.0166,9.7,3.5,-1.0,-4.4
8,0.45,0.78,1.12,1.0094,0.0,4.9,1.0,-2.4
8,0.46,0.91,0.72,1.0027,0.0,0.7,-0.9,-1.4
2,1.31,0.8,0.0,1.0101,4.6,0.3,-2.2,-3.8
7,0.65,0.74,0.03,1.0161,0.4,0.2,-2.7,-5.7
8,0.48,0.8,0.15,1.0165,0.0,0.3,-1.0,-4.0
6,0.72,0.88,0.13,1.0182,0.6,4.2,1.3,-0.7
4,1.3,0.77,0.0,1.0246,4.1,1.3,-3.5,-5.5
1,1.85,0.67,0.0,1.0198,8.9,2.3,-1.9,-7.7
6,1.72,0.47,0.25,1.0069,7.5,13.3,9.0,-0.8
5,0.8,0.82,0.1,1.0154,0.8,9.1,2.5,0.7
2,2.01,0.68,0.0,1.0209,10.0,14.0,8.5,0.1
4,1.49,0.61,0.0,1.0258,5.0,15.1,10.5,7.9
2,2.04,0.63,0.0,1.0303,10.0,17.5,11.2,3.6
1,2.16,0.51,0.0,1.027,11.0,22.0,13.8,7.0
5,1.35,0.59,0.01,1.023,3.7,19.7,14.3,10.4
8,0.54,0.68,0.2,1.0192,0.0,14.8,8.3,4.1
2,2.06,0.55,0.0,1.0258,9.4,8.2,3.4,-0.3
1,2.16,0.56,0.0,1.023,10.2,8.4,4.0,-1.9
0,2.28,0.46,0.0,1.0234,11.3,10.7,5.9,-1.2
4,2.06,0.4,0.0,1.0241,8.9,15.6,10.1,2.2
7,0.7,0.64,0.0,1.0218,0.2,13.6,12.1,8.9
5,1.79,0.62,0.2,1.0182,6.3,20.1,15.6,10.1
7,1.69,0.72,0.07,1.0142,5.4,19.3,15.1,11.1
8,1.28,0.72,0.05,1.0083,2.6,19.7,15.8,12.0
7,1.15,0.85,0.21,1.0062,1.8,18.0,12.7,11.8
5,1.55,0.78,0.0,1.0159,4.1,16.0,10.6,8.6
3,2.28,0.66,0.0,1.0155,9.9,16.5,10.9,6.1
2,2.11,0.7,0.0,1.0216,8.2,13.7,8.0,5.9
5,1.41,0.58,0.0,1.028,3.0,10.4,6.6,4.4
3,2.29,0.46,0.0,1.0305,9.5,12.9,8.3,3.3
0,2.46,0.5,0.0,1.0303,10.9,15.1,9.9,2.8
0,2.48,0.46,0.0,1.0304,11.0,17.0,11.5,4.6
0,2.54,0.41,0.0,1.0281,11.4,19.3,13.3,6.0
2,2.43,0.35,0.0,1.0252,10.2,20.5,14.2,9.1
0,2.49,0.33,0.0,1.0164,10.6,23.0,16.6,9.4
4,1.75,0.38,0.02,1.0097,4.7,22.5,16.7,11.4
6,0.66,0.56,0.04,1.0086,0.0,17.1,15.8,12.6
7,1.52,0.69,0.11,1.0155,3.1,19.6,13.2,10.2
8,0.67,0.91,0.02,1.0195,0.0,10.6,9.1,7.7
8,1.46,0.89,0.37,1.0162,2.7,16.3,10.5,8.5
8,0.68,0.87,0.46,1.0095,0.0,13.3,10.5,8.0
7,0.68,0.86,0.04,1.0062,0.0,14.6,12.0,9.3
5,1.98,0.71,0.03,1.0066,5.7,20.7,15.3,11.8
6,2.32,0.47,0.0,1.0058,8.1,22.3,17.7,10.5
7,1.76,0.7,1.86,0.9968,4.1,23.0,14.3,12.1
8,0.9,0.57,0.04,0.9965,0.3,15.7,12.8,9.8
8,0.71,0.63,0.15,1.0038,0.0,14.0,12.8,10.4
5,2.24,0.63,0.06,1.0061,7.1,20.7,13.6,9.9
8,0.72,0.86,1.49,1.01,0.0,12.5,7.1,4.5
3,2.2,0.56,0.0,1.0161,6.7,10.4,6.6,3.6
0,2.93,0.45,0.0,1.0185,12.4,15.9,10.9,1.7
7,1.68,0.47,0.08,1.0184,3.3,19.4,15.1,8.4
5,2.13,0.68,0.53,1.013,6.0,24.5,16.3,12.6
7,1.6,0.75,0.17,1.0131,2.8,16.1,13.3,10.0
3,2.91,0.67,0.0,1.0185,11.8,20.7,15.4,9.5
4,2.0,0.66,0.0,1.0208,5.0,17.5,14.2,11.5
2,2.86,0.61,0.0,1.0202,11.2,17.6,12.9,8.2
3,2.81,0.59,0.0,1.0191,10.7,18.8,13.5,7.1
3,2.74,0.52,0.0,1.0188,9.7,20.7,15.1,7.0
0,3.07,0.43,0.0,1.0187,12.5,26.0,19.0,9.0
2,2.98,0.43,0.0,1.0147,11.6,30.2,23.4,13.9
5,2.41,0.51,0.09,1.0105,6.9,26.1,19.9,16.5
7,1.55,0.72,0.17,1.0083,1.9,19.2,16.4,13.5
7,1.78,0.81,0.54,1.0072,2.9,19.4,14.7,12.1
5,2.48,0.57,0.02,1.0073,7.2,17.6,12.3,9.5
5,1.19,0.86,0.63,1.0109,0.6,11.4,7.3,4.9
6,2.56,0.71,0.73,1.014,7.7,16.7,10.8,2.5
7,2.59,0.77,0.98,1.0166,7.8,17.4,13.1,7.8
8,1.07,0.92,0.4,1.0176,0.3,15.5,11.9,11.0
2,3.15,0.65,0.0,1.0218,12.3,18.4,12.6,7.7
2,3.02,0.46,0.0,1.022,12.6,20.3,15.0,6.2
5,2.92,0.51,0.17,1.0168,10.2,25.3,19.5,8.3
5,2.6,0.76,0.02,1.0149,7.6,23.0,17.3,15.5
4,2.7,0.71,0.0,1.0144,8.3,24.7,18.4,13.0
5,2.21,0.63,0.0,1.0133,4.9,26.1,21.7,16.5
6,2.32,0.61,0.87,1.0088,5.6,28.1,20.5,17.4
8,1.04,0.91,0.12,1.0174,0.2,17.4,11.9,10.8
7,1.63,0.71,0.0,1.0212,1.9,14.5,12.7,9.6
4,2.43,0.7,0.0,1.0197,6.2,20.0,15.4,11.8
1,2.22,0.62,0.0,1.0166,13.1,23.7,18.7,10.8
3,3.18,0.59,0.0,1.0148,13.1,27.8,22.0,13.4
6,2.21,0.68,0.0,1.0187,4.7,24.1,20.2,17.6
8,0.84,0.73,0.0,1.0219,0.0,21.2,18.2,14.6
3,0.78,0.68,0.0,1.0215,12.0,26.2,21.0,15.1
3,3.07,0.61,0.0,1.019,13.0,29.1,23.2,16.7
2,3.08,0.6,0.0,1.0182,10.7,29.0,23.9,18.4
3,2.9,0.6,0.0,1.0171,9.3,31.4,25.0,18.0
1,2.71,0.54,0.0,1.0149,11.5,31.8,26.4,19.5
4,2.86,0.53,0.0,1.0153,8.9,28.0,22.2,19.0
4,2.48,0.51,0.0,1.0189,7.5,22.0,18.5,15.3
2,2.46,0.47,0.0,1.0196,13.5,23.1,17.8,11.9
3,3.28,0.41,0.0,1.0188,13.1,25.3,20.1,12.4
0,3.24,0.45,0.64,1.0147,13.5,30.4,24.0,15.7
6,1.82,0.78,0.0,1.0167,3.7,23.5,17.6,15.4
7,1.15,0.75,0.04,1.0169,0.9,20.2,16.7,14.5
8,2.26,0.57,0.25,1.0178,6.1,25.1,17.7,13.7
8,0.73,0.95,5.44,1.0198,0.0,17.1,9.8,9.4
8,0.73,0.93,1.79,1.0147,0.0,10.0,7.6,6.5
8,0.73,0.95,0.7,1.0123,0.0,11.4,9.9,7.8
5,2.02,0.87,0.37,1.0139,4.7,19.4,14.0,9.7
2,2.02,0.54,0.0,1.0138,12.6,25.2,19.2,12.4
3,2.85,0.59,0.0,1.0143,9.8,26.2,20.8,15.8
1,2.82,0.56,0.0,1.0156,13.6,28.6,22.9,15.7
6,2.44,0.66,0.0,1.0157,7.1,27.0,23.2,18.4
3,2.42,0.67,0.0,1.0185,11.2,28.0,22.8,17.5
2,3.01,0.7,0.0,1.0214,12.0,28.5,23.5,17.5
5,2.44,0.7,0.04,1.0173,7.1,26.3,22.5,18.6
4,2.72,0.6,0.01,1.0171,8.9,23.3,19.1,15.5
4,2.85,0.6,0.0,1.0154,9.8,25.8,21.0,14.5
4,2.95,0.58,0.0,1.0166,10.5,27.3,21.7,14.5
3,2.92,0.51,0.0,1.0188,13.3,29.1,24.2,15.5
4,2.67,0.54,0.0,1.0182,8.6,28.0,23.1,19.1
0,2.65,0.48,0.0,1.0199,13.3,27.3,21.7,15.9
3,3.28,0.48,0.0,1.0173,13.7,30.2,24.6,16.8
2,3.33,0.52,0.0,1.0169,13.5,31.5,26.8,19.6
5,2.96,0.67,0.0,1.0173,10.6,28.5,24.3,20.5
2,2.92,0.52,0.0,1.0148,12.6,29.7,24.6,18.8
2,3.19,0.51,0.23,1.0098,12.9,31.4,25.6,20.5
5,3.04,0.64,0.0,1.0081,11.2,30.2,24.4,19.0
5,2.56,0.64,0.31,1.0081,7.9,30.1,24.0,20.5
8,0.73,0.94,1.34,1.0106,0.0,22.0,16.7,15.6
5,1.27,0.9,0.9,1.0137,1.3,20.4,17.5,16.4
3,2.55,0.72,0.0,1.0137,7.9,25.2,19.9,14.1
4,3.04,0.59,1.33,1.0095,11.3,28.7,22.6,16.0
5,2.06,0.78,0.01,1.0132,5.0,21.9,16.2,13.4
1,2.06,0.51,0.0,1.013,13.7,25.4,20.2,12.6
4,3.3,0.56,0.0,1.0115,12.6,29.3,24.2,16.1
4,1.54,0.84,2.31,1.0145,2.4,24.7,19.1,17.3
6,2.24,0.77,0.43,1.0157,6.1,25.3,21.1,16.8
6,1.46,0.84,1.44,1.015,2.1,25.3,18.8,16.3
7,1.36,0.88,0.2,1.0152,1.7,21.6,18.4,15.9
7,1.92,0.88,0.0,1.0153,4.3,23.3,19.0,17.2
7,1.33,0.92,0.42,1.0169,1.6,23.6,18.0,17.2
3,1.36,0.7,0.0,1.018,12.3,27.3,21.8,15.7
3,3.09,0.63,0.0,1.0153,13.1,29.4,24.1,17.3
5,2.77,0.66,0.0,1.0138,9.7,30.6,24.9,20.9
0,2.73,0.52,0.0,1.0132,12.9,32.9,27.4,19.2
5,1.6,0.65,0.4,1.0142,2.8,30.8,23.9,19.3
3,2.86,0.59,0.0,1.0195,10.5,27.3,22.1,17.7
1,3.02,0.64,0.0,1.015,11.7,27.9,20.8,15.4
5,2.93,0.49,0.0,1.0106,11.1,27.9,23.1,16.0
6,1.47,0.78,0.05,1.0105,2.3,23.0,19.3,17.9
3,2.88,0.68,0.0,1.0128,10.8,26.1,20.7,15.8
0,2.84,0.53,0.0,1.0132,13.0,29.6,24.4,16.7
1,3.05,0.57,0.0,1.0124,12.2,32.4,26.5,19.5
2,3.1,0.61,0.0,1.0147,12.6,33.4,27.8,21.9
0,3.05,0.57,0.0,1.0156,12.3,34.9,29.4,23.0
0,3.06,0.51,0.0,1.0153,12.4,34.4,29.0,24.0
1,3.1,0.51,0.0,1.0117,12.8,35.6,29.2,22.7
0,3.05,0.54,0.0,1.0089,12.5,35.9,30.3,24.8
3,2.66,0.63,0.0,1.0138,9.6,29.7,26.2,23.2
0,3.0,0.52,0.0,1.0147,12.2,32.6,26.9,20.6
6,1.8,0.6,0.28,1.0105,4.2,33.9,27.2,22.7
8,0.66,0.91,0.6,1.0107,0.0,25.4,17.9,15.8
8,0.75,0.92,0.18,1.0132,0.1,19.3,16.6,14.3
6,1.47,0.78,0.0,1.0127,2.6,22.3,18.3,15.1
7,2.21,0.74,2.46,1.0093,6.8,23.6,16.3,13.8
4,2.5,0.7,0.0,1.0132,8.9,22.0,16.1,12.0
1,2.96,0.59,0.0,1.0174,12.5,23.3,17.6,10.4
0,2.98,0.48,0.0,1.0148,12.7,28.2,21.9,13.1
5,2.45,0.6,0.0,1.0137,8.7,28.6,23.3,18.1
6,1.8,0.83,0.13,1.0139,4.5,26.2,21.5,19.4
7,1.16,0.78,0.0,1.0154,1.4,25.8,22.0,19.0
2,2.85,0.65,0.0,1.015,12.0,27.1,21.1,16.6
7,2.02,0.81,2.65,1.0104,6.0,26.8,17.8,15.2
6,0.62,0.94,1.36,1.0131,0.0,18.2,15.1,14.3
7,1.79,0.81,2.56,1.0141,4.7,22.6,17.9,14.2
8,1.36,0.88,1.1,1.013,2.4,23.4,18.7,15.8
6,1.49,0.89,1.1,1.015,3.1,25.4,19.3,17.7
5,2.38,0.8,0.0,1.0143,8.9,26.4,21.2,17.6
5,2.28,0.73,0.0,1.0122,8.2,26.2,21.5,18.6
7,1.63,0.79,0.12,1.0085,4.0,25.5,20.3,19.5
6,1.3,0.76,0.1,1.0087,2.3,23.8,19.3,16.8
4,1.79,0.89,1.79,1.0121,5.1,22.4,18.0,16.0
3,2.4,0.73,0.0,1.0135,9.5,26.3,20.1,15.3
3,2.72,0.67,0.0,1.0164,12.2,28.7,22.8,15.4
4,1.93,0.75,0.0,1.0175,6.2,27.6,23.0,17.9
5,2.17,0.79,0.0,1.0189,8.0,27.1,22.9,19.3
4,1.65,0.79,0.0,1.0243,4.5,27.3,22.4,19.2
1,2.14,0.75,0.0,1.0234,8.0,28.2,23.1,18.1
3,1.69,0.73,0.0,1.0188,4.9,28.9,23.2,19.2
1,2.62,0.71,0.0,1.0169,11.3,28.7,23.1,18.3
2,2.47,0.64,0.0,1.0204,10.2,26.9,21.7,18.2
2,2.66,0.65,0.0,1.0246,12.0,25.3,19.2,14.6
3,2.2,0.69,0.0,1.024,8.2,25.2,19.3,14.0
