MADRID_cloud_cover,MADRID_global_radiation,MADRID_humidity,MADRID_precipitation,MADRID_pressure,MADRID_sunshine,MADRID_temp_max,MADRID_temp_mean,MADRID_temp_min
0,2.99,0.4,0.0,1.0124,11.4,39.9,32.9,25.9
0,3.19,0.3,0.0,1.0139,11.9,38.6,31.0,23.4
1,2.96,0.32,0.0,1.0124,12.6,37.6,31.0,24.4
4,2.58,0.32,0.0,1.0107,9.3,36.9,30.6,24.4
0,3.09,0.37,0.0,1.0072,11.8,36.7,30.7,24.7
0,3.16,0.35,0.0,1.0081,12.1,34.6,27.9,21.2
0,2.97,0.38,0.0,1.0125,12.9,31.3,25.4,19.5
3,2.78,0.44,0.0,1.0175,10.9,31.3,24.4,17.5
2,3.01,0.52,0.0,1.0164,11.2,33.7,27.9,22.1
3,2.99,0.42,0.0,1.0114,11.6,35.0,29.2,23.3
0,3.15,0.42,0.0,1.01,12.8,33.5,27.5,21.5
0,3.2,0.41,0.0,1.0138,12.7,33.0,26.3,19.6
2,3.07,0.45,0.0,1.0127,12.2,33.8,26.7,19.6
5,2.69,0.44,0.0,1.0118,8.7,32.0,27.5,23.0
2,2.93,0.45,0.0,1.0134,11.9,32.2,26.1,20.0
3,2.95,0.56,0.0,1.0156,11.2,30.4,23.6,16.8
1,2.93,0.44,0.0,1.0166,10.8,31.6,25.8,20.0
0,3.01,0.41,0.0,1.0156,12.5,32.5,26.6,20.7
1,2.77,0.42,0.0,1.0129,12.1,34.4,27.7,21.0
4,2.67,0.42,0.0,1.0137,9.4,32.8,27.4,21.9
4,2.45,0.5,0.0,1.0141,9.9,33.8,27.0,20.2
2,2.93,0.44,0.0,1.0141,11.5,33.0,26.8,20.6
0,2.89,0.44,0.0,1.0118,11.9,32.8,25.8,18.8
2,2.81,0.43,0.0,1.0126,12.0,31.5,24.4,17.4
2,2.72,0.37,0.0,1.0123,10.0,35.0,27.8,20.5
1,2.6,0.44,0.0,1.0116,11.1,33.8,28.0,22.3
2,2.75,0.41,0.0,1.0138,11.9,31.5,25.8,20.0
2,2.73,0.5,0.0,1.0154,11.7,32.2,26.4,20.5
2,2.67,0.43,0.0,1.014,11.7,33.4,27.3,21.2
0,2.73,0.44,0.0,1.0142,10.5,33.6,27.3,21.0
2,2.7,0.39,0.12,1.0115,9.8,34.8,27.5,20.2
5,2.4,0.44,0.0,1.0085,6.6,31.3,26.8,22.3
2,2.41,0.51,0.0,1.0093,10.0,29.5,24.4,19.4
2,2.59,0.5,0.0,1.0116,9.9,27.8,23.0,18.3
6,2.2,0.58,0.0,1.0119,6.5,27.4,22.6,17.8
3,2.48,0.63,0.51,1.013,9.3,28.5,22.2,16.0
7,0.77,0.68,0.18,1.0161,0.7,23.6,20.2,16.9
3,2.17,0.63,0.0,1.0174,7.9,26.3,21.0,15.8
4,2.09,0.52,0.0,1.0202,8.3,28.3,22.8,17.3
3,2.39,0.56,0.0,1.0203,9.5,28.5,23.0,17.6
2,2.31,0.58,0.0,1.0196,9.8,29.0,23.2,17.3
1,2.4,0.5,0.0,1.016,10.4,32.2,25.4,18.6
5,2.31,0.51,0.0,1.0149,9.5,31.6,25.5,19.4
3,2.41,0.5,0.0,1.0164,10.0,30.0,25.1,20.2
3,2.44,0.59,0.0,1.0177,10.0,30.2,24.1,18.0
3,2.42,0.5,0.12,1.0143,9.7,30.8,24.7,18.6
3,1.96,0.66,0.0,1.0149,6.9,28.5,23.4,18.2
2,2.37,0.55,0.0,1.0177,10.3,30.4,24.2,18.0
2,2.29,0.49,0.0,1.0166,9.6,31.5,25.7,19.9
4,2.2,0.52,0.0,1.0161,9.2,31.3,25.1,18.9
3,2.25,0.44,0.0,1.0195,9.4,32.5,26.2,20.0
0,2.35,0.4,0.0,1.0192,10.3,33.5,27.2,20.8
0,2.38,0.42,0.0,1.0191,10.3,32.0,26.0,20.0
0,2.27,0.42,0.0,1.0193,10.3,29.3,23.2,17.2
8,0.94,0.68,0.05,1.0252,1.7,26.0,22.5,19.0
0,2.18,0.64,0.0,1.0252,10.1,26.4,21.0,15.7
0,2.28,0.56,0.0,1.0182,10.2,27.8,21.9,16.0
0,2.25,0.48,0.0,1.0148,10.5,27.9,22.4,16.8
2,2.07,0.43,0.0,1.0149,9.2,29.0,23.0,16.9
2,2.31,0.31,0.0,1.0185,9.9,25.0,19.8,14.6
1,2.2,0.36,0.0,1.0207,10.5,24.6,17.3,10.0
0,2.22,0.36,0.0,1.0205,10.4,26.0,20.5,15.0
0,2.19,0.4,0.0,1.0172,10.2,26.3,20.2,14.0
0,2.12,0.45,0.0,1.0148,10.4,25.9,20.4,14.8
2,2.06,0.4,0.0,1.0135,9.9,27.1,20.4,13.6
1,2.19,0.41,0.0,1.0174,10.2,19.5,15.4,11.2
3,1.75,0.51,0.0,1.016,9.5,18.7,13.8,9.0
6,1.63,0.64,0.89,1.0121,7.8,19.5,15.1,10.7
6,0.89,0.82,0.27,1.0081,5.6,18.1,14.6,11.0
7,0.82,0.78,0.29,1.0119,2.1,20.5,17.2,13.8
6,1.09,0.86,0.03,1.0214,3.8,20.8,18.3,15.8
6,1.72,0.76,0.26,1.0149,8.6,24.2,19.6,15.0
6,0.96,0.66,0.0,1.0074,6.2,18.5,14.8,11.2
6,1.05,0.71,0.01,1.0107,2.8,15.4,12.3,9.2
1,1.87,0.69,0.0,1.0149,10.3,20.1,15.4,10.6
0,1.81,0.62,0.0,1.0145,10.6,21.5,16.5,11.5
8,0.88,0.65,0.88,1.0099,1.1,20.4,17.2,14.0
8,0.76,0.88,0.59,1.0132,1.7,17.0,14.8,12.7
6,1.31,0.8,0.33,1.0183,5.3,21.0,17.2,13.5
3,1.43,0.78,0.02,1.0199,7.9,21.2,17.8,14.4
0,1.69,0.67,0.0,1.0206,9.5,22.3,17.0,11.7
2,1.62,0.52,0.0,1.0249,8.5,20.5,16.8,13.0
0,1.71,0.66,0.0,1.0233,10.3,22.0,16.2,10.5
1,1.67,0.62,0.0,1.0186,9.9,22.6,16.6,10.5
8,0.54,0.74,0.15,1.0145,0.4,16.5,14.2,11.8
6,0.52,0.81,0.42,1.0071,0.9,12.4,8.8,5.1
5,1.26,0.53,0.0,1.0039,7.8,10.0,7.0,4.1
5,1.37,0.52,0.07,1.0051,8.0,10.4,7.0,3.7
8,0.29,0.83,1.51,1.0022,0.0,9.0,7.5,6.0
7,0.9,0.87,0.01,1.003,3.1,12.0,8.9,5.8
4,1.56,0.75,0.0,1.0161,9.6,13.8,9.2,4.5
5,1.23,0.68,0.0,1.0207,8.9,18.0,13.6,9.3
3,1.54,0.6,0.0,1.0216,9.8,15.0,10.6,6.1
4,1.38,0.72,1.7,1.0136,8.8,15.4,10.0,4.5
8,0.7,0.87,0.27,1.0042,2.5,10.0,8.2,6.3
7,1.15,0.79,0.07,1.0138,5.5,11.8,8.9,6.0
7,0.66,0.84,0.45,1.0153,3.5,13.8,10.6,7.5
8,0.57,0.9,0.76,1.0163,1.5,12.6,9.8,7.0
5,1.38,0.73,0.0,1.0193,8.2,12.6,9.0,5.4
8,0.45,0.91,0.11,1.0144,0.8,13.5,11.6,9.6
4,0.91,0.82,0.0,1.0133,3.9,16.7,14.2,11.6
7,0.42,0.86,0.16,1.0163,0.1,14.0,12.2,10.3
3,1.04,0.75,0.0,1.0229,8.4,16.0,13.0,10.0
6,0.96,0.78,0.0,1.0212,5.6,16.0,13.0,10.0
7,0.85,0.76,0.09,1.0177,4.0,16.5,14.2,11.8
7,0.54,0.84,0.17,1.0183,1.9,15.8,14.0,12.1
6,0.94,0.73,0.0,1.0145,5.6,16.5,13.8,11.0
8,0.25,0.8,1.18,1.0056,0.1,13.7,11.5,9.3
7,0.79,0.8,0.25,1.002,1.8,13.6,11.2,8.7
7,0.52,0.89,0.29,1.0014,1.9,12.0,10.0,8.0
6,0.89,0.84,0.15,1.0118,5.5,11.8,9.2,6.7
7,0.57,0.84,0.37,1.016,1.4,12.0,8.9,5.8
5,1.19,0.79,0.0,1.0153,7.7,11.1,8.0,5.0
6,0.46,0.84,0.2,1.0178,1.8,9.2,6.1,3.0
6,0.71,0.86,0.49,1.0096,2.3,14.0,10.3,6.6
3,0.86,0.7,0.0,1.0157,8.3,12.0,9.5,7.0
5,1.08,0.72,0.0,1.0241,7.9,12.0,8.1,4.2
5,1.05,0.81,0.0,1.0256,6.5,11.1,7.2,3.4
4,0.99,0.74,0.33,1.0215,5.5,11.4,7.4,3.4
1,1.13,0.81,0.0,1.0216,6.6,11.0,7.8,4.7
3,0.81,0.8,0.0,1.0247,3.7,11.0,7.0,3.0
6,0.59,0.88,0.0,1.0259,2.3,8.8,6.6,4.5
7,0.48,0.86,0.0,1.0266,1.0,9.0,7.2,5.4
2,1.09,0.85,0.0,1.0254,8.7,15.2,9.7,4.2
3,1.04,0.84,0.0,1.0263,8.9,16.0,11.4,6.9
0,1.08,0.83,0.0,1.0289,8.8,15.5,10.5,5.5
1,1.1,0.85,0.0,1.0288,8.4,10.5,7.4,4.2
5,0.99,0.8,0.0,1.0299,6.9,13.0,9.2,5.4
1,1.05,0.76,0.0,1.0312,8.6,14.6,9.5,4.4
4,0.97,0.67,0.0,1.0296,7.4,14.2,9.0,3.9
5,0.91,0.68,0.0,1.0239,5.9,12.6,8.2,3.8
8,0.28,0.93,0.38,1.0219,0.0,8.6,6.6,4.5
6,0.59,0.82,0.62,1.0102,2.2,8.5,6.2,4.0
1,1.09,0.6,0.0,1.0232,8.7,10.5,6.8,3.0
5,0.63,0.83,0.02,1.0271,2.6,9.0,5.8,2.7
6,0.52,0.82,0.03,1.0212,3.0,12.5,9.0,5.6
5,0.89,0.65,0.0,1.0304,7.4,9.2,6.3,3.4
7,0.57,0.74,0.09,1.0254,1.4,8.0,5.2,2.5
6,0.89,0.86,0.0,1.0247,6.0,9.4,7.2,4.9
6,0.67,0.88,0.0,1.0278,2.8,10.8,8.1,5.4
8,0.23,0.89,0.0,1.0336,0.0,8.7,7.0,5.3
8,0.17,0.85,0.0,1.0338,0.0,9.0,7.6,6.2
7,0.9,0.92,0.0,1.0323,4.5,9.5,7.0,4.6
5,0.95,0.79,0.0,1.0298,6.4,13.2,8.2,3.2
6,0.92,0.62,0.0,1.0279,6.9,13.8,9.3,4.8
5,0.92,0.61,0.0,1.0285,8.8,12.4,8.4,4.3
3,0.9,0.78,0.0,1.0284,8.5,10.5,6.2,2.0
2,1.04,0.73,0.0,1.0282,8.7,12.7,7.1,1.5
0,1.08,0.71,0.0,1.0296,8.7,11.9,8.0,4.0
0,1.16,0.49,0.0,1.0302,9.0,14.2,8.7,3.2
0,1.14,0.45,0.0,1.0321,9.0,13.4,7.0,0.7
0,1.14,0.48,0.0,1.0321,9.0,11.7,6.6,1.4
0,1.13,0.57,0.0,1.0294,9.1,11.7,6.0,0.4
2,1.15,0.46,0.0,1.0294,7.7,11.8,7.3,2.8
0,1.19,0.58,0.0,1.0314,9.1,11.4,5.9,0.4
0,1.16,0.57,0.0,1.0341,9.0,10.8,5.4,-0.1
0,1.24,0.54,0.0,1.0311,9.1,13.8,6.6,-0.5
0,1.17,0.41,0.0,1.0295,9.2,13.7,7.1,0.5
2,1.17,0.44,0.0,1.0293,9.2,13.0,7.1,1.2
1,1.16,0.55,0.0,1.0228,9.2,13.2,7.6,2.0
1,1.19,0.56,0.0,1.0217,9.0,8.8,4.7,0.6
0,1.15,0.52,0.0,1.0279,9.3,7.4,2.8,-1.8
0,1.17,0.6,0.0,1.0303,8.9,9.5,4.4,-0.8
1,1.23,0.68,0.0,1.0281,8.8,10.8,5.0,-0.7
0,1.18,0.66,0.0,1.024,9.2,12.6,6.8,1.0
1,1.22,0.59,0.0,1.0208,9.0,12.2,7.6,3.1
2,1.14,0.71,0.0,1.0195,8.3,10.0,5.7,1.4
6,0.44,0.83,0.0,1.0197,0.1,8.5,5.6,2.7
7,0.76,0.66,0.0,1.0207,2.1,7.6,3.6,-0.3
7,0.45,0.83,0.59,1.0174,0.0,4.4,2.0,-0.5
4,1.14,0.7,0.0,1.0145,6.0,9.5,6.4,3.3
2,1.11,0.55,0.0,1.0222,8.9,9.4,5.4,1.4
8,0.68,0.68,0.04,1.0175,1.6,8.0,4.4,0.7
6,1.19,0.58,0.0,1.0082,6.0,13.1,9.2,5.2
3,1.01,0.52,0.0,1.0106,7.0,14.6,11.6,8.7
0,1.39,0.55,0.0,1.0185,9.7,15.2,10.2,5.2
3,1.34,0.62,0.0,1.021,9.7,12.6,7.4,2.2
3,1.41,0.58,0.0,1.0161,9.2,11.4,6.9,2.4
3,1.42,0.52,0.0,1.0162,9.0,13.0,8.4,3.7
5,0.43,0.62,0.0,1.014,3.6,10.5,7.9,5.3
5,1.23,0.55,0.41,1.0119,6.2,10.1,7.2,4.2
7,0.87,0.8,0.82,1.0026,2.8,12.4,9.4,6.4
5,0.9,0.78,0.1,0.9946,4.8,9.4,6.4,3.5
3,1.26,0.49,0.0,1.0109,9.2,7.5,4.6,1.6
1,1.55,0.48,0.0,1.0267,9.8,8.2,4.0,-0.3
3,1.4,0.55,0.0,1.03,9.3,10.9,4.8,-1.4
0,1.49,0.56,0.0,1.0291,9.9,14.5,8.1,1.7
0,1.49,0.6,0.0,1.0255,9.2,15.0,9.7,4.4
0,1.49,0.62,0.0,1.0227,9.3,15.0,9.0,3.0
0,1.59,0.59,0.0,1.0229,9.6,14.3,8.6,2.8
5,1.48,0.7,0.0,1.023,5.3,11.8,7.4,2.9
7,0.88,0.78,0.0,1.0231,4.0,11.2,7.6,4.1
0,1.64,0.59,0.0,1.0273,9.8,13.0,9.4,5.7
1,1.69,0.51,0.0,1.0315,10.1,13.0,8.0,3.0
0,1.69,0.48,0.0,1.0299,10.3,14.5,9.4,4.4
0,1.72,0.49,0.0,1.0309,10.3,13.1,8.0,3.0
0,1.74,0.52,0.0,1.0277,10.1,14.6,9.0,3.4
1,1.79,0.46,0.0,1.0257,10.1,16.2,11.0,5.9
0,1.8,0.38,0.0,1.0219,10.4,15.0,9.5,4.0
6,1.47,0.53,0.0,1.0192,7.7,14.3,9.4,4.5
3,1.73,0.57,0.0,1.0196,9.4,14.0,9.7,5.4
1,1.68,0.62,0.0,1.0237,9.6,14.5,9.4,4.3
0,1.8,0.54,0.0,1.027,9.9,16.2,10.7,5.2
0,1.87,0.42,0.0,1.0296,10.2,18.1,11.6,5.0
5,1.74,0.4,0.0,1.0287,7.9,18.1,10.9,3.7
3,1.91,0.4,0.0,1.0299,9.9,18.7,13.4,8.1
0,1.92,0.46,0.0,1.0304,10.5,18.5,12.4,6.4
0,1.95,0.45,0.0,1.0284,10.6,19.8,13.4,7.1
0,1.99,0.37,0.0,1.0272,10.1,19.8,13.4,7.0
5,1.7,0.43,0.0,1.0274,7.3,18.6,12.4,6.2
2,2.05,0.44,0.0,1.0228,10.4,19.5,13.2,6.8
2,2.06,0.47,0.0,1.0242,10.5,19.7,13.8,8.0
3,2.04,0.51,0.0,1.0213,8.6,20.2,13.2,6.1
6,1.55,0.62,0.0,1.0184,5.8,15.5,12.0,8.5
5,1.84,0.57,0.0,1.0164,6.9,15.2,12.0,8.7
5,1.01,0.66,0.82,1.0057,2.9,13.4,9.6,5.7
2,2.19,0.61,0.0,1.0169,9.8,12.1,7.6,3.2
4,1.98,0.61,0.0,1.0224,8.3,14.9,10.1,5.3
2,2.17,0.53,0.0,1.0305,9.9,18.0,11.5,5.0
1,2.25,0.54,0.0,1.0282,10.4,22.6,15.0,7.3
0,2.28,0.54,0.0,1.0279,10.2,19.3,14.6,10.0
3,2.28,0.46,0.0,1.0247,10.0,21.2,14.2,7.1
2,2.37,0.49,0.0,1.0262,10.3,14.5,11.0,7.5
2,2.4,0.46,0.0,1.0288,10.3,17.1,10.6,4.1
0,2.42,0.37,0.0,1.0254,11.0,22.8,14.4,6.0
2,2.45,0.37,0.0,1.0195,10.5,23.9,16.2,8.4
2,2.32,0.43,0.0,1.0171,10.0,19.7,13.8,7.8
1,2.52,0.47,0.0,1.0237,10.6,16.0,9.9,3.8
4,2.19,0.47,0.0,1.0241,10.0,16.0,11.2,6.3
0,2.58,0.46,0.0,1.0268,10.7,14.7,9.9,5.1
1,2.54,0.41,0.0,1.0269,10.8,15.0,9.9,4.8
0,2.52,0.44,0.0,1.026,10.5,18.0,11.2,4.5
4,2.09,0.46,0.0,1.0227,7.7,20.6,14.1,7.6
3,2.54,0.42,0.0,1.0213,8.7,21.5,15.2,9.0
0,2.63,0.38,0.0,1.0189,11.0,22.7,16.4,10.0
0,2.68,0.4,0.0,1.0179,10.4,21.0,13.5,6.0
0,2.65,0.37,0.0,1.023,11.0,18.5,12.0,5.5
0,2.7,0.35,0.0,1.0241,10.7,18.6,12.4,6.1
1,2.71,0.39,0.0,1.0231,10.4,18.2,12.4,6.6
1,2.71,0.45,0.0,1.0188,10.4,18.2,12.4,6.5
7,0.84,0.66,0.16,1.0141,0.6,12.0,10.6,9.2
7,1.52,0.7,0.0,1.0131,2.6,17.2,13.0,8.8
6,1.92,0.63,0.2,1.0124,4.3,18.0,12.7,7.4
4,2.64,0.54,0.0,1.006,9.4,15.1,10.8,6.5
3,2.74,0.4,0.13,1.0039,10.1,14.0,8.2,2.5
6,0.94,0.74,0.27,1.0007,1.7,10.0,7.2,4.5
7,1.78,0.78,0.35,1.0038,4.2,12.1,7.5,2.9
6,1.78,0.7,0.43,1.0111,4.6,13.8,8.8,3.7
6,1.76,0.68,0.02,1.0111,7.1,17.0,12.0,6.9
6,1.52,0.66,0.08,1.0134,3.8,13.5,9.6,5.6
5,2.38,0.56,0.0,1.0136,7.8,15.7,11.1,6.5
2,2.5,0.48,0.0,1.0186,10.0,16.5,10.8,5.2
1,3.02,0.49,0.0,1.0175,11.4,19.5,11.8,4.0
0,3.1,0.38,0.0,1.0168,12.0,22.0,14.0,6.0
4,2.77,0.49,0.0,1.0149,10.9,24.0,17.0,10.0
6,2.03,0.57,0.0,1.0105,8.0,24.6,18.0,11.5
4,2.98,0.52,0.0,1.0157,11.8,22.0,15.0,7.9
7,2.22,0.55,2.16,1.0103,7.4,23.7,16.9,10.1
8,0.6,0.87,0.77,1.0123,0.0,13.0,11.0,9.1
8,0.58,0.83,0.68,1.0171,0.0,11.6,10.4,9.3
8,1.64,0.52,0.03,1.0152,4.0,19.5,14.4,9.4
7,1.27,0.62,0.0,1.0118,0.6,13.2,10.8,8.5
5,2.27,0.57,0.07,1.0005,8.4,19.0,13.5,8.0
7,1.72,0.64,0.28,0.9984,5.0,14.2,10.0,5.7
8,0.54,0.84,2.85,1.0048,0.0,11.4,8.4,5.4
3,2.6,0.69,0.0,1.0118,10.5,13.7,10.0,6.4
2,2.75,0.51,0.0,1.023,12.5,18.0,12.6,7.2
1,3.23,0.48,0.0,1.0249,12.7,21.5,13.9,6.3
0,3.24,0.47,0.0,1.0192,12.7,24.0,17.5,11.0
6,2.94,0.39,0.0,1.0149,12.8,25.7,19.4,13.0
3,2.91,0.43,0.0,1.0128,12.4,26.0,19.8,13.5
4,2.52,0.38,0.0,1.0103,9.1,26.0,19.8,13.5
3,2.94,0.5,0.0,1.0103,11.8,25.4,19.2,13.0
3,3.23,0.53,0.0,1.0093,11.8,21.6,15.8,10.1
0,2.97,0.46,0.0,1.0127,13.0,22.3,14.8,7.2
2,3.13,0.43,0.0,1.0149,12.9,22.7,15.7,8.7
3,3.12,0.37,0.0,1.0156,13.0,25.0,17.0,9.0
6,2.81,0.56,0.0,1.0147,10.0,23.4,17.8,12.2
7,2.03,0.69,0.0,1.0102,5.2,19.3,16.2,13.1
3,3.14,0.61,0.0,1.0122,11.9,23.2,16.7,10.2
5,3.05,0.64,0.0,1.013,12.4,24.7,19.8,14.8
0,3.1,0.47,0.0,1.0182,13.1,27.4,20.3,13.2
2,3.19,0.33,0.0,1.0217,13.0,26.9,18.4,10.0
0,3.19,0.26,0.0,1.015,13.2,30.2,21.7,13.2
0,3.22,0.32,0.0,1.0141,13.1,28.5,21.0,13.6
3,3.21,0.36,0.0,1.008,12.7,33.5,24.0,14.5
3,3.17,0.42,0.01,1.0044,12.5,30.0,20.5,11.0
6,2.65,0.56,0.0,1.0094,7.8,18.7,14.4,10.1
6,2.87,0.48,0.0,1.0085,10.8,18.7,13.4,8.0
4,3.04,0.44,0.0,1.0105,12.6,20.5,15.2,10.0
6,2.56,0.46,0.0,1.0113,9.4,21.7,15.7,9.7
6,2.83,0.43,0.0,1.0119,9.2,25.8,19.6,13.5
3,2.72,0.42,0.0,1.0142,12.9,28.2,20.7,13.2
5,2.92,0.43,0.0,1.0125,11.0,28.3,21.6,15.0
3,2.98,0.48,0.0,1.0123,13.0,25.6,19.4,13.2
1,3.25,0.5,0.0,1.0163,13.4,25.3,18.7,12.1
0,3.18,0.5,0.0,1.0154,13.3,27.5,19.2,10.8
3,3.3,0.46,0.0,1.0104,12.7,29.2,21.7,14.2
2,3.22,0.45,0.0,1.0143,12.9,27.0,20.2,13.4
0,3.25,0.44,0.0,1.0198,13.3,26.5,18.8,11.0
1,3.31,0.4,0.0,1.02,13.4,30.3,22.2,14.0
0,3.32,0.35,0.0,1.0185,13.5,32.0,24.5,17.0
0,3.34,0.37,0.0,1.0156,13.4,33.1,25.2,17.2
2,3.33,0.35,0.0,1.0138,11.9,34.5,26.8,19.0
4,3.14,0.35,0.0,1.0115,12.8,32.8,26.6,20.3
1,3.26,0.46,0.0,1.0075,12.9,29.0,24.0,18.9
5,3.27,0.48,0.0,1.0102,12.8,22.1,17.4,12.7
3,3.26,0.42,0.2,1.0093,13.2,24.0,17.5,11.0
1,3.32,0.46,0.0,1.0145,13.3,22.0,15.5,9.0
4,2.98,0.32,0.0,1.0154,10.2,29.2,21.0,12.8
1,2.92,0.42,0.0,1.0129,13.0,27.7,21.0,14.2
2,3.3,0.41,0.0,1.0122,13.3,26.4,20.6,14.7
5,2.34,0.39,0.0,1.0109,8.6,21.0,17.5,14.0
0,2.69,0.38,0.0,1.0095,13.5,25.4,17.7,10.0
2,3.36,0.44,0.0,1.007,13.0,28.5,21.4,14.4
0,3.3,0.38,0.0,1.0104,13.0,25.5,20.2,14.9
0,3.3,0.44,0.0,1.0163,13.3,25.7,18.8,12.0
5,3.03,0.38,0.0,1.0152,10.8,28.6,21.6,14.5
0,3.01,0.37,0.0,1.0125,12.4,32.0,24.0,16.0
0,3.22,0.32,0.0,1.0106,13.4,31.3,25.2,19.2
3,3.35,0.51,0.0,1.012,12.9,27.0,22.5,18.0
6,2.96,0.49,0.0,1.0105,11.0,28.5,23.0,17.5
2,3.03,0.47,0.0,1.0113,12.7,29.6,23.6,17.7
5,3.24,0.45,0.0,1.0114,11.8,31.4,24.1,16.8
5,3.21,0.41,0.0,1.0094,10.6,33.4,26.0,18.5
7,2.4,0.4,0.0,1.0094,8.0,32.0,26.6,21.3
1,2.6,0.47,0.0,1.0111,13.3,34.2,26.8,19.3
0,3.34,0.48,0.0,1.0119,13.2,35.5,29.0,22.5
1,3.32,0.4,0.0,1.0112,12.5,38.5,30.6,22.7
0,3.23,0.36,0.0,1.0116,12.7,40.7,32.4,24.0
0,3.25,0.3,0.0,1.0103,13.0,40.0,32.2,24.5
2,3.29,0.32,0.0,1.0117,13.0,38.5,31.8,25.0
4,3.29,0.31,0.0,1.011,12.1,36.3,30.0,23.8
2,3.17,0.36,0.16,1.0103,13.1,35.5,29.2,23.0
2,3.3,0.38,0.0,1.0597,12.6,35.2,28.6,22.0
4,2.95,0.28,0.0,1.0112,11.5,33.2,28.2,23.1
0,3.08,0.29,0.0,1.012,13.1,33.7,27.6,21.6
0,3.29,0.25,0.0,1.0106,13.5,34.9,27.3,19.7
1,3.34,0.27,0.0,1.0092,13.3,34.5,27.0,19.5
4,3.31,0.3,0.0,1.0086,12.4,30.8,25.2,19.5
3,3.01,0.36,0.0,1.0117,10.5,30.1,23.8,17.5
2,2.93,0.34,0.0,1.0125,12.9,33.1,25.6,18.2
0,3.25,0.27,0.0,1.0105,13.0,37.0,28.9,20.8
5,2.8,0.25,0.0,1.0116,9.4,38.8,31.5,24.2
3,2.84,0.27,0.0,1.0086,10.6,35.0,29.6,24.1
3,3.03,0.36,0.0,1.0095,12.7,33.1,27.4,21.6
1,3.21,0.28,0.0,1.0096,13.3,35.6,28.0,20.4
3,3.28,0.27,0.0,1.0095,11.8,36.8,29.4,22.0
4,2.86,0.3,0.0,1.0096,10.0,34.2,28.4,22.6
2,2.83,0.33,0.0,1.0104,11.7,35.7,28.6,21.5
2,3.06,0.29,0.0,1.0099,12.6,37.1,30.1,23.1
0,3.17,0.27,0.0,1.0103,12.6,37.3,30.8,24.4
2,3.17,0.28,0.62,1.0131,12.4,38.0,30.9,23.8
0,3.14,0.26,0.0,1.0152,12.5,37.2,30.4,23.7
5,2.94,0.26,0.08,1.0126,8.3,38.0,30.8,23.7
1,2.59,0.3,0.0,1.0105,12.7,37.5,30.2,22.8
3,3.16,0.26,0.0,1.0096,12.8,36.3,30.4,24.4
3,3.16,0.32,0.0,1.0078,12.3,32.0,26.9,21.8
4,2.52,0.35,0.0,1.0073,11.7,27.0,23.0,19.0
0,3.01,0.39,0.0,1.009,13.0,30.0,23.1,16.2
0,3.17,0.3,0.0,1.008,13.0,33.3,26.5,19.7
0,3.16,0.28,0.0,1.0128,13.1,31.5,24.4,17.4
2,3.12,0.34,0.0,1.0108,10.4,33.8,26.1,18.4
1,2.81,0.36,0.0,1.009,12.7,34.3,27.4,20.5
0,3.1,0.3,0.0,1.0109,12.8,35.6,29.0,22.4
0,3.11,0.26,0.0,1.0102,12.9,36.0,29.1,22.2
0,3.11,0.26,0.0,1.0108,12.9,36.0,28.6,21.3
0,3.1,0.28,0.0,1.0102,12.9,36.3,28.9,21.5
3,3.2,0.26,0.0,1.0091,11.9,35.4,28.2,21.1
7,1.07,0.38,0.0,1.0105,0.1,26.9,24.2,21.5
0,0.81,0.42,0.0,1.0111,12.9,33.5,26.5,19.5
2,3.16,0.45,0.0,1.0127,12.8,31.4,26.6,21.8
2,3.2,0.44,0.0,1.0148,12.8,31.6,25.3,19.0
5,2.98,0.33,0.0,1.013,11.6,29.6,24.8,20.0
2,3.19,0.31,0.0,1.016,12.8,27.4,21.4,15.5
1,3.15,0.35,0.0,1.0166,12.7,29.3,22.5,15.7
0,3.19,0.28,0.0,1.0164,12.8,32.7,25.4,18.0
1,3.07,0.3,0.0,1.0141,12.9,35.6,28.0,20.5
0,3.14,0.33,0.0,1.0127,12.5,36.0,29.0,22.1
0,3.2,0.29,0.0,1.0106,12.6,37.2,29.7,22.2
3,3.01,0.25,0.0,1.0092,12.3,35.0,27.8,20.6
4,2.73,0.38,0.04,1.011,10.0,33.4,27.4,21.4
3,3.02,0.44,0.01,1.0146,11.2,30.0,25.1,20.2
6,1.87,0.47,1.62,1.0163,6.7,30.2,24.0,17.7
1,3.1,0.46,0.0,1.0173,12.4,31.0,24.0,17.0
0,3.05,0.26,0.0,1.0167,12.5,32.3,26.2,20.0
0,3.0,0.27,0.0,1.0152,12.3,33.6,27.0,20.5
3,2.54,0.28,0.42,1.0123,9.0,34.0,27.8,21.6
7,1.41,0.59,2.69,1.013,6.0,26.4,20.9,15.4
1,2.72,0.6,0.0,1.0148,10.8,26.2,20.6,15.0
1,2.85,0.4,0.0,1.0152,12.2,30.2,24.3,18.4
3,2.78,0.34,0.0,1.0167,11.5,32.5,26.2,20.0
3,2.51,0.42,1.06,1.0179,9.9,34.2,27.1,20.0
2,2.67,0.44,0.0,1.0143,10.9,32.0,25.0,18.0
4,2.14,0.37,0.0,1.0114,8.0,31.9,26.2,20.5
2,2.71,0.43,0.0,1.0152,10.7,30.6,24.4,18.2
0,2.74,0.34,0.0,1.0171,10.5,31.5,25.2,18.8
0,2.78,0.27,0.0,1.0149,10.6,32.7,26.1,19.5
