BASEL_cloud_cover,BASEL_global_radiation,BASEL_humidity,BASEL_precipitation,BASEL_pressure,BASEL_sunshine,BASEL_temp_max,BASEL_temp_mean,BASEL_temp_min
8,0.57,0.72,0.0,1.0052,0.0,6.0,3.0,-1.7
8,0.62,0.84,2.07,0.9978,0.5,11.6,8.1,5.2
8,0.43,0.94,1.92,0.9976,0.0,9.6,8.6,7.7
7,0.73,0.86,0.67,1.0013,1.0,14.4,9.0,5.6
6,1.67,0.71,0.0,1.0132,6.1,12.8,8.2,4.1
6,1.55,0.64,0.05,1.0146,3.8,15.2,9.4,4.2
8,1.01,0.74,0.08,1.0166,0.1,10.7,7.6,5.5
8,0.88,0.81,0.39,1.0213,1.2,8.2,5.9,4.4
6,1.93,0.77,0.16,1.0188,5.1,10.0,5.5,2.6
7,1.82,0.75,0.02,1.0061,4.2,11.1,6.2,2.4
6,2.26,0.71,0.02,0.9961,7.0,16.7,10.7,4.5
6,1.77,0.6,0.02,1.0,3.9,17.0,12.0,8.2
7,1.62,0.72,0.0,1.0027,2.7,16.5,10.7,4.7
8,0.44,0.89,2.76,1.0009,0.0,11.4,9.8,8.4
8,0.25,0.91,1.78,1.0082,0.0,10.4,9.9,9.2
8,0.69,0.89,0.1,1.0189,0.1,13.8,11.7,9.8
6,2.12,0.7,0.0,1.0247,5.3,19.1,13.7,9.2
7,1.54,0.6,0.0,1.0289,3.8,17.1,13.2,8.1
2,2.88,0.56,0.0,1.027,12.5,19.6,13.0,4.9
6,2.64,0.56,0.0,1.0196,10.3,21.4,14.8,7.0
8,1.01,0.78,0.25,1.0113,1.4,18.0,13.0,9.7
5,2.28,0.61,0.01,1.0068,6.2,16.4,11.7,8.6
6,0.98,0.74,0.19,1.0056,1.7,13.6,9.7,7.3
7,2.08,0.71,0.01,1.0157,5.2,16.5,10.8,6.7
3,2.68,0.6,0.0,1.0224,10.4,20.8,13.7,6.2
4,2.51,0.59,0.0,1.0236,7.8,22.1,14.3,6.5
4,2.76,0.58,0.0,1.0206,11.9,23.0,16.0,7.1
1,3.2,0.45,0.0,1.0215,13.1,21.7,15.7,8.7
1,3.14,0.47,0.0,1.0206,13.0,23.5,16.6,7.9
2,3.1,0.51,0.0,1.0187,12.2,23.6,17.1,8.5
1,3.16,0.49,0.0,1.016,13.1,23.9,17.3,9.5
4,2.82,0.52,0.0,1.0134,9.8,24.6,17.5,8.7
3,3.14,0.44,0.0,1.013,13.0,26.6,19.4,10.2
4,3.03,0.59,0.4,1.0148,10.9,24.4,16.7,10.6
1,3.21,0.66,0.0,1.0147,13.3,23.4,16.3,9.3
1,3.15,0.55,0.0,1.0125,13.1,24.8,17.4,9.2
4,2.75,0.55,0.01,1.0123,8.7,25.6,17.8,10.5
7,1.79,0.76,1.04,1.0114,1.2,20.2,15.9,13.6
7,2.47,0.78,0.81,1.0089,7.2,22.1,16.8,12.9
8,0.73,0.89,0.43,1.0082,0.0,16.6,14.5,12.6
6,1.75,0.84,1.1,1.0083,4.1,18.7,13.7,11.6
8,0.87,0.84,0.05,1.0094,0.0,15.9,13.2,11.3
7,0.89,0.66,0.0,1.0104,2.2,16.2,13.6,10.4
8,0.9,0.7,0.0,1.0138,0.0,14.4,11.7,8.6
8,1.14,0.76,0.0,1.0145,0.0,16.6,13.0,10.0
4,3.0,0.66,0.01,1.0118,10.3,21.8,15.8,10.0
8,1.03,0.84,0.78,1.0098,0.5,19.3,15.4,12.9
7,2.06,0.76,0.13,1.0115,2.9,23.9,18.2,13.4
8,1.44,0.79,0.16,1.0099,1.2,24.2,19.0,15.6
7,2.01,0.81,0.0,1.009,2.4,23.0,19.8,16.0
6,2.57,0.65,0.0,1.0112,4.6,24.3,20.4,17.4
8,1.74,0.78,0.4,1.0088,1.7,24.2,20.0,16.4
7,2.18,0.77,1.69,1.0101,4.5,24.8,19.3,15.6
7,1.82,0.84,0.44,1.0149,2.6,22.7,17.4,14.7
7,1.82,0.76,0.0,1.014,2.7,24.5,19.1,14.4
7,1.89,0.76,0.0,1.0123,3.5,22.7,18.0,14.9
7,2.34,0.73,0.38,1.0145,1.3,22.4,17.7,13.2
8,0.6,0.86,0.06,1.0164,0.0,15.2,14.4,13.9
8,0.6,0.88,0.1,1.0124,0.0,16.2,15.0,13.8
8,0.49,0.86,0.12,1.0139,0.0,15.1,13.4,11.7
8,0.37,0.89,0.07,1.0171,0.0,12.9,12.3,11.6
7,1.6,0.83,0.01,1.0177,1.0,21.1,15.2,12.0
4,2.84,0.75,0.0,1.0194,9.2,24.7,17.5,9.9
4,2.87,0.75,0.54,1.0192,8.2,26.4,19.1,13.3
7,1.48,0.84,0.33,1.0176,0.7,22.3,17.3,14.6
6,2.86,0.71,0.31,1.0139,6.9,21.3,15.9,11.3
7,2.06,0.71,0.07,1.0163,1.9,17.2,12.8,9.9
5,2.76,0.62,0.0,1.0163,7.0,19.0,13.4,8.8
8,1.19,0.81,0.7,1.0128,0.1,15.4,11.8,8.2
8,1.53,0.82,0.46,1.0102,0.0,16.4,13.6,10.9
7,1.19,0.88,0.24,1.0117,0.6,19.2,15.3,12.6
4,2.14,0.64,0.0,1.0147,10.0,22.8,18.5,14.5
6,2.88,0.52,0.0,1.0158,10.0,26.2,21.1,15.0
5,2.5,0.63,0.0,1.0201,6.9,26.0,20.2,14.8
1,3.39,0.64,0.0,1.0195,14.6,29.0,22.3,13.6
4,2.81,0.66,0.05,1.0165,12.5,31.4,24.4,17.3
3,3.11,0.7,0.0,1.0171,11.2,30.5,24.4,19.5
6,1.88,0.78,0.0,1.0158,3.0,28.2,22.5,17.5
4,2.98,0.68,0.0,1.0161,10.3,30.5,24.0,19.5
7,1.68,0.66,0.0,1.0196,1.5,25.6,21.2,17.2
2,3.32,0.6,0.0,1.0204,11.9,25.9,20.9,15.6
1,3.45,0.61,0.0,1.0211,14.3,26.9,20.8,13.4
3,3.33,0.63,0.0,1.0178,14.1,29.3,23.2,16.4
2,3.03,0.63,0.0,1.0186,10.9,28.3,22.8,18.1
3,2.87,0.61,0.0,1.0146,10.0,31.3,23.3,15.6
2,3.09,0.55,0.78,1.0102,12.6,32.5,25.0,18.5
7,1.14,0.89,1.51,1.013,0.3,22.9,18.2,14.5
3,3.3,0.63,0.0,1.017,12.5,22.9,18.0,13.2
5,3.04,0.61,0.0,1.0144,8.8,26.7,20.0,12.7
7,1.43,0.81,0.67,1.0113,2.2,22.3,18.3,15.2
4,2.61,0.63,0.0,1.0118,7.2,22.4,17.7,14.0
6,1.61,0.68,0.14,1.0171,1.5,20.0,16.5,14.3
3,3.06,0.66,0.0,1.0182,10.9,24.1,18.7,13.3
1,3.34,0.6,0.0,1.0143,14.1,29.1,21.8,13.8
4,2.38,0.73,4.77,1.0112,8.5,28.5,21.1,17.4
8,1.08,0.78,1.27,1.0127,0.4,20.2,17.5,15.6
8,0.92,0.88,1.03,1.0142,0.0,17.4,15.1,13.3
7,2.2,0.77,0.0,1.0231,3.5,20.6,15.8,12.7
0,3.37,0.64,0.0,1.0276,14.4,24.7,18.2,11.2
2,3.27,0.63,0.34,1.0206,13.2,26.6,20.7,13.2
7,1.2,0.85,0.7,1.016,0.7,20.0,16.9,15.5
6,1.69,0.71,0.0,1.0153,1.5,23.0,18.0,15.0
3,2.4,0.64,0.0,1.014,7.1,25.7,20.3,13.9
6,1.84,0.64,0.0,1.0147,1.9,24.7,19.8,16.0
5,2.2,0.56,0.0,1.0211,4.7,18.8,15.9,12.1
7,1.49,0.68,0.0,1.0249,1.6,17.8,15.1,12.4
1,3.04,0.65,0.0,1.0227,12.2,23.1,17.0,10.0
1,3.25,0.58,0.0,1.0155,14.0,26.0,19.5,11.0
2,3.15,0.59,0.0,1.0118,12.9,27.5,21.4,14.0
7,2.18,0.67,0.04,1.0124,3.0,28.1,21.8,16.2
7,1.94,0.8,0.0,1.0149,2.6,26.0,21.4,17.5
5,2.8,0.7,0.0,1.0138,10.6,29.4,23.7,18.2
6,2.67,0.67,0.0,1.0162,7.4,28.4,23.7,19.1
4,1.95,0.72,0.01,1.0172,8.0,28.8,23.0,18.4
3,2.61,0.57,0.01,1.0147,9.2,32.0,25.0,18.3
7,1.0,0.75,0.09,1.0182,0.2,22.8,20.6,18.3
7,2.4,0.66,0.0,1.0193,5.2,25.8,21.1,16.9
4,2.66,0.68,0.0,1.0171,8.7,26.9,22.2,18.1
7,0.77,0.76,0.28,1.0146,0.2,23.2,20.2,17.0
4,2.4,0.68,0.0,1.0171,9.7,26.1,20.9,16.5
4,2.61,0.66,0.0,1.0137,10.0,29.5,22.4,14.8
7,1.7,0.7,0.19,1.0097,4.1,29.1,21.8,17.6
5,1.64,0.75,0.25,1.0133,2.9,22.2,17.6,15.3
6,2.27,0.69,0.0,1.0166,6.9,23.7,18.6,15.1
4,2.73,0.66,0.02,1.0124,10.4,26.3,19.8,13.0
7,1.02,0.85,2.66,1.0076,0.7,23.8,18.7,16.1
8,0.35,0.92,3.31,1.0047,0.0,19.4,17.4,14.8
4,2.87,0.67,0.0,1.0142,10.8,22.7,17.5,12.6
7,2.27,0.69,0.84,1.0161,7.3,22.3,17.2,11.7
8,0.64,0.85,0.0,1.0145,0.0,15.8,14.1,11.5
3,2.8,0.67,0.0,1.0124,11.0,22.0,16.1,10.1
5,1.47,0.77,0.19,1.0127,3.4,21.1,16.2,11.6
1,2.69,0.68,0.0,1.0139,11.8,27.2,20.4,13.2
6,1.5,0.79,0.96,1.0145,4.5,26.1,18.9,15.5
7,1.4,0.75,0.0,1.0187,1.6,20.5,17.2,14.4
6,2.52,0.69,0.0,1.0199,10.8,23.3,17.4,11.8
7,1.08,0.81,0.31,1.0157,2.3,20.6,16.2,12.6
7,1.13,0.77,0.11,1.0161,1.1,18.8,15.5,11.9
3,2.7,0.7,0.0,1.0161,11.6,22.3,15.9,9.8
4,2.23,0.71,0.0,1.0185,7.0,23.8,18.5,14.5
6,2.32,0.73,0.0,1.0229,10.5,24.3,18.7,14.0
3,2.56,0.7,0.0,1.0217,12.4,26.0,19.3,13.1
4,1.88,0.81,0.0,1.0207,5.8,23.1,18.1,14.5
5,2.3,0.76,0.0,1.0194,8.9,24.1,17.9,12.5
1,2.52,0.71,0.0,1.0165,11.9,27.3,19.9,12.4
3,2.06,0.72,0.33,1.0144,8.5,28.2,21.6,15.3
7,1.3,0.82,0.86,1.0182,2.0,22.3,18.8,16.5
4,2.2,0.75,0.0,1.0138,8.7,23.7,18.8,14.5
7,1.88,0.78,1.48,1.009,7.4,25.3,18.8,15.9
7,0.66,0.91,0.88,1.0092,0.0,19.6,16.4,15.0
6,1.97,0.77,0.0,1.0056,8.1,25.2,19.7,14.6
7,0.59,0.86,0.47,1.01,0.1,19.4,16.6,14.5
5,1.96,0.73,0.01,1.0146,6.4,20.2,16.4,13.9
5,2.08,0.74,0.0,1.0182,8.8,21.8,16.3,12.3
3,2.19,0.68,0.0,1.0173,9.7,26.5,18.7,10.5
6,1.59,0.74,0.0,1.0174,4.8,25.4,19.6,15.4
7,1.46,0.78,0.27,1.011,5.8,25.9,20.2,14.5
8,0.72,0.82,1.35,1.0134,0.0,19.6,15.8,13.4
8,0.18,0.93,7.11,1.0136,0.0,13.5,13.0,11.8
7,0.82,0.83,0.02,1.0189,0.5,13.5,10.7,7.9
7,1.23,0.8,0.02,1.0213,1.7,12.7,9.4,6.3
7,1.38,0.76,0.0,1.0214,1.9,15.5,9.6,5.3
7,1.64,0.79,0.0,1.0215,5.6,12.6,8.3,3.4
6,1.22,0.8,0.04,1.0214,4.0,13.7,10.2,6.6
4,1.79,0.79,0.0,1.0226,6.8,18.3,13.2,9.3
3,1.95,0.64,0.0,1.0263,8.7,17.5,11.8,7.5
3,1.73,0.72,0.0,1.0224,6.0,16.2,9.1,4.0
3,1.75,0.82,0.0,1.0189,7.2,15.1,9.3,4.0
5,1.3,0.8,0.0,1.0175,2.8,14.7,10.3,7.3
7,1.7,0.8,0.0,1.0206,7.6,15.4,10.4,4.9
7,0.58,0.85,0.0,1.0254,0.4,13.5,11.2,8.6
5,1.42,0.7,0.0,1.0289,5.8,16.9,11.6,7.4
4,1.27,0.76,0.0,1.0284,3.8,15.1,9.7,4.3
3,1.82,0.77,0.0,1.0254,10.6,16.8,10.1,4.4
7,1.56,0.78,0.0,1.0199,6.2,17.7,11.3,5.8
8,0.75,0.73,0.0,1.0159,0.9,15.3,12.5,9.6
7,1.17,0.63,0.03,1.0116,2.1,17.1,14.3,12.0
6,0.83,0.69,0.09,1.0101,0.5,14.4,12.0,8.6
6,1.18,0.77,0.12,1.0127,3.5,12.4,8.5,6.5
7,1.01,0.78,0.15,1.0212,2.6,11.5,7.4,3.6
4,1.56,0.75,0.01,1.0172,7.4,15.3,8.9,2.1
7,0.83,0.82,0.09,1.0189,1.1,18.3,13.8,10.8
6,1.06,0.85,0.01,1.0175,2.1,19.5,14.7,11.0
7,0.93,0.81,0.46,1.0175,2.2,18.8,15.3,11.9
8,0.25,0.92,0.03,1.0293,0.0,14.0,13.3,12.7
4,1.31,0.81,0.0,1.0337,6.8,18.5,14.5,11.2
5,1.49,0.77,0.0,1.0315,9.9,21.4,14.6,8.9
7,1.24,0.82,0.0,1.0289,6.6,20.7,14.5,9.8
3,1.21,0.79,0.0,1.0239,6.0,21.8,15.5,11.2
6,1.13,0.81,0.0,1.0224,5.0,22.4,16.5,13.0
6,0.9,0.83,0.09,1.0205,2.8,20.4,16.0,12.9
7,0.35,0.87,0.75,1.0169,0.0,16.7,13.4,10.1
4,1.35,0.76,0.0,1.0218,8.5,12.8,8.7,3.5
4,1.34,0.78,0.0,1.0223,8.1,13.5,7.4,1.8
1,1.35,0.8,0.0,1.025,9.0,15.5,10.1,5.7
3,1.23,0.78,0.01,1.0209,8.0,20.1,13.4,8.0
7,0.49,0.88,1.06,1.0151,0.4,18.7,14.5,11.1
8,0.33,0.93,1.54,1.0239,0.0,11.0,7.4,5.5
8,0.42,0.86,0.0,1.0293,0.0,8.7,7.0,5.2
1,1.26,0.83,0.0,1.0277,9.3,12.4,7.3,3.4
3,1.15,0.83,0.0,1.0328,7.0,13.8,7.1,2.7
4,1.11,0.78,0.0,1.0266,7.1,15.4,9.2,2.5
8,0.27,0.87,1.25,1.0128,0.0,11.6,9.6,7.4
8,0.27,0.9,1.87,1.0112,0.0,10.4,7.9,6.3
8,0.14,0.91,3.39,1.0069,0.0,6.4,4.7,1.7
7,0.77,0.86,0.03,1.0002,3.1,6.3,3.3,0.6
7,0.23,0.87,0.36,1.0067,0.0,5.6,4.0,2.8
7,0.8,0.86,0.0,1.0092,2.7,8.8,4.9,1.8
7,0.68,0.85,0.0,1.0145,1.8,11.6,7.8,4.7
6,0.83,0.84,0.0,1.014,3.9,14.5,10.4,6.7
8,0.19,0.92,0.0,1.0144,0.0,10.9,9.6,9.2
8,0.37,0.9,0.0,1.013,0.0,11.4,9.1,6.6
8,0.14,0.88,0.0,1.0169,0.0,9.5,9.0,7.7
6,0.76,0.81,0.01,1.0174,4.6,14.4,9.9,6.6
6,0.78,0.83,0.0,1.023,3.7,13.6,8.9,6.4
7,0.48,0.83,0.0,1.0256,0.5,16.2,9.8,5.4
6,0.76,0.69,0.0,1.0237,4.6,18.1,12.1,8.4
6,0.2,0.76,0.11,1.019,0.1,16.7,10.2,6.8
7,0.61,0.81,0.0,1.021,2.4,10.8,8.2,6.3
8,0.31,0.82,0.0,1.0253,0.0,9.0,6.9,4.4
5,0.78,0.82,0.0,1.0299,5.1,8.3,4.3,1.0
1,0.85,0.82,0.0,1.0311,7.5,9.1,3.9,-0.3
8,0.21,0.88,0.14,1.0314,0.0,8.0,6.3,4.6
8,0.3,0.88,0.01,1.0301,0.2,7.8,5.9,4.5
8,0.17,0.88,0.5,1.0195,0.0,6.0,5.3,4.4
7,0.41,0.84,0.0,1.0226,0.2,10.0,7.4,5.4
8,0.23,0.69,0.0,1.0212,0.0,9.6,8.4,6.9
7,0.16,0.74,0.21,1.0113,0.0,10.7,7.3,2.4
7,0.32,0.79,0.06,1.0117,0.6,2.5,1.6,0.7
6,0.47,0.74,0.71,1.0079,0.7,2.6,0.8,-0.8
7,0.41,0.86,0.06,0.997,1.0,5.1,2.8,0.6
6,0.52,0.81,0.0,1.0141,3.2,3.1,1.1,-0.4
3,0.58,0.84,0.0,1.0279,3.6,4.1,0.5,-1.6
0,0.71,0.81,0.0,1.0245,7.6,1.9,-1.1,-3.3
5,0.26,0.84,0.0,1.0074,0.0,0.0,-1.8,-3.6
6,0.57,0.79,0.0,0.9973,3.8,4.7,1.2,-1.2
4,0.61,0.74,0.0,0.9969,4.7,10.4,3.9,1.0
7,0.19,0.82,0.0,1.0015,0.0,4.9,2.7,0.0
5,0.36,0.74,0.03,1.0127,2.1,4.7,2.6,-1.6
7,0.29,0.71,0.06,1.0059,0.4,4.5,2.0,-1.9
6,0.2,0.76,0.52,1.0002,0.1,9.7,5.7,2.1
6,0.3,0.77,0.79,0.9971,0.6,8.9,6.5,4.7
7,0.22,0.8,0.13,1.0121,0.2,6.7,5.0,3.8
5,0.26,0.83,0.0,1.0268,0.8,6.0,3.5,-0.1
4,0.63,0.83,0.0,1.0278,6.7,4.8,1.1,-1.1
5,0.54,0.83,1.05,1.0189,2.3,4.1,1.0,-1.3
8,0.18,0.94,1.38,1.014,0.0,0.9,0.5,0.3
8,0.18,0.94,0.76,1.0135,0.0,0.8,0.4,-0.1
8,0.18,0.92,0.0,1.0193,0.0,0.4,0.0,-1.1
4,0.62,0.86,0.0,1.0084,6.0,2.0,-0.5,-2.0
8,0.24,0.91,0.0,1.0014,0.0,-0.8,-2.9,-6.4
8,0.15,0.93,0.0,1.0117,0.0,0.5,-0.6,-2.3
8,0.17,0.91,0.01,1.0144,0.0,0.8,0.3,-0.3
8,0.17,0.9,0.64,1.0162,0.0,0.7,0.3,-0.1
8,0.22,0.91,0.05,1.0242,0.0,1.9,0.7,-0.4
8,0.13,0.9,0.0,1.0285,0.0,5.2,2.8,0.6
8,0.17,0.82,0.0,1.0326,0.0,7.5,5.0,2.6
8,0.18,0.84,0.0,1.0359,0.0,9.1,8.1,7.2
8,0.26,0.77,0.0,1.0369,0.0,8.4,7.0,6.1
3,0.4,0.91,0.0,1.0363,1.5,6.3,3.5,0.2
8,0.39,0.94,0.0,1.0334,1.1,3.3,1.5,-0.5
7,0.23,0.79,0.0,1.0278,0.7,5.2,3.3,1.7
1,0.62,0.55,0.0,1.0296,7.0,2.8,0.5,-1.2
8,0.22,0.68,0.0,1.0312,0.5,-0.3,-1.5,-4.0
7,0.14,0.64,0.0,1.0277,0.0,-0.5,-1.3,-4.0
0,0.59,0.78,0.0,1.0308,6.0,1.0,-2.9,-6.7
1,0.56,0.81,0.0,1.0321,5.5,0.3,-2.4,-4.2
8,0.18,0.89,2.25,1.0279,0.0,1.7,-0.3,-2.5
4,0.63,0.84,0.0,1.0284,7.1,3.6,1.5,0.2
8,0.18,0.89,0.0,1.0262,0.0,1.0,-1.0,-1.8
5,0.5,0.72,0.0,1.0263,2.9,-1.8,-3.1,-6.2
4,0.62,0.75,0.0,1.0239,5.4,-1.3,-3.7,-6.5
8,0.28,0.84,0.05,1.0197,0.0,-2.5,-4.1,-6.4
8,0.13,0.86,0.05,1.0196,0.0,-3.2,-4.2,-5.3
7,0.17,0.84,0.0,1.0223,0.0,-3.9,-5.7,-9.8
3,0.66,0.82,0.0,1.0278,6.3,-2.3,-6.4,-10.6
0,0.64,0.87,0.0,1.0303,6.3,-2.2,-6.1,-9.6
0,0.67,0.84,0.0,1.0311,6.1,-1.2,-5.1,-9.4
0,0.75,0.81,0.0,1.035,7.8,-1.1,-5.0,-7.1
0,0.76,0.78,0.0,1.0301,7.8,-1.5,-4.7,-7.3
1,0.75,0.76,0.0,1.0209,7.8,0.8,-3.1,-6.1
7,0.3,0.87,0.17,1.019,0.9,1.1,-2.3,-6.1
8,0.36,0.93,0.0,1.0215,0.7,2.6,0.6,-1.6
2,0.7,0.81,0.0,1.0254,7.0,3.8,-0.1,-3.3
4,0.67,0.79,0.0,1.0243,5.4,3.3,0.0,-2.9
8,0.16,0.79,0.56,1.0125,0.0,9.0,3.1,-1.8
7,0.31,0.72,0.31,1.0016,0.3,12.9,7.3,2.6
7,0.39,0.75,0.0,1.0014,0.3,5.7,4.3,2.4
7,0.41,0.86,0.0,1.0097,0.4,5.1,2.2,-0.6
5,0.82,0.78,0.0,1.0064,7.7,4.2,1.5,-1.9
7,0.17,0.71,0.67,0.9875,0.6,11.2,6.1,2.6
7,0.37,0.76,0.0,0.9914,0.0,5.0,2.6,0.5
1,0.89,0.75,0.0,1.0006,8.3,5.9,2.0,-0.6
7,0.56,0.79,0.0,1.0027,2.3,4.4,0.9,-1.3
8,0.29,0.86,0.0,1.0139,0.7,1.4,-0.2,-2.1
6,0.58,0.84,0.0,1.0186,2.5,1.3,-0.8,-2.2
8,0.18,0.73,0.0,1.0198,0.0,2.2,0.8,-1.1
6,0.45,0.77,0.0,1.0211,2.6,2.0,0.2,-2.0
8,0.33,0.68,0.0,1.017,0.2,0.2,-1.1,-2.1
8,0.33,0.7,0.29,1.0065,0.0,-0.2,-1.0,-1.9
7,0.48,0.89,0.0,1.0007,0.4,0.9,-1.5,-2.9
6,0.97,0.81,0.0,1.001,7.4,6.1,0.8,-4.0
7,0.59,0.81,0.0,0.9996,1.4,7.3,3.4,-1.3
8,0.32,0.79,0.22,0.9993,0.1,7.0,3.7,-0.8
7,0.5,0.88,0.23,0.9942,0.1,7.9,5.1,3.5
8,0.32,0.88,1.26,0.9919,0.0,5.0,3.5,0.6
8,0.28,0.84,0.01,1.0066,0.0,2.0,1.0,-0.1
8,0.49,0.8,0.12,1.0102,0.0,8.7,1.3,-2.9
7,0.56,0.68,0.37,1.0031,0.7,12.0,7.0,2.2
6,0.9,0.71,0.04,1.0172,4.3,4.3,2.2,0.9
7,0.76,0.75,0.05,1.0201,3.1,2.0,0.3,-1.2
5,0.75,0.7,0.03,1.0226,4.2,2.2,-0.4,-2.5
7,0.7,0.79,0.12,1.0253,1.6,1.7,-0.8,-3.1
7,1.22,0.76,0.0,1.0307,6.5,1.6,-1.9,-5.3
8,0.48,0.79,0.64,1.0273,0.0,1.4,-0.4,-2.2
8,0.16,0.89,0.82,1.0223,0.0,3.7,2.4,0.2
2,1.41,0.58,0.0,1.0264,9.5,1.3,-1.8,-4.4
3,1.33,0.65,0.0,1.0297,8.6,1.4,-3.3,-8.0
7,0.52,0.7,0.04,1.0324,0.1,3.6,-0.1,-3.9
8,0.55,0.83,0.06,1.0322,0.1,6.0,3.1,1.1
8,0.36,0.87,0.47,1.0284,0.0,4.7,3.0,1.1
8,0.52,0.83,0.12,1.0222,0.2,6.3,4.5,3.2
7,0.66,0.78,0.0,1.0251,0.6,6.4,4.0,1.6
6,1.26,0.71,0.0,1.0305,5.8,7.6,3.1,-0.2
8,0.84,0.7,0.0,1.0269,1.0,8.0,4.1,-0.1
6,1.05,0.69,0.0,1.0235,3.7,11.0,6.6,3.1
1,1.55,0.67,0.0,1.017,9.7,13.8,7.0,1.0
7,0.71,0.71,0.1,1.0136,0.5,11.8,6.7,1.6
8,0.2,0.87,0.5,1.0168,0.0,8.2,6.8,5.5
7,0.54,0.85,0.01,1.0159,0.3,7.6,5.6,3.1
6,0.93,0.76,0.57,0.9947,2.8,9.4,5.7,2.4
8,0.35,0.89,1.36,0.9885,0.0,5.4,3.2,2.1
8,0.38,0.89,0.56,1.0013,0.0,3.0,2.3,1.3
5,1.44,0.7,0.0,1.0163,5.9,7.5,3.6,0.8
7,0.83,0.71,0.27,1.0144,0.2,10.4,5.4,-0.2
5,0.75,0.73,0.17,1.0179,0.9,7.8,4.3,2.3
7,0.43,0.74,0.29,1.0179,0.0,7.1,5.6,2.6
5,1.02,0.72,0.0,1.024,2.4,8.4,5.3,0.8
7,0.77,0.68,0.0,1.0274,0.0,9.5,4.8,-0.8
7,1.38,0.64,0.0,1.0232,4.0,13.3,9.5,4.1
5,1.23,0.7,0.0,1.0206,2.7,14.8,9.1,2.1
7,1.39,0.59,0.0,1.0284,4.2,13.9,9.9,7.7
5,1.52,0.65,0.0,1.0319,6.7,13.3,8.4,3.5
5,1.87,0.71,0.0,1.0324,9.5,14.4,7.4,0.9
5,1.96,0.67,0.0,1.0305,8.4,14.0,7.1,1.8
3,2.01,0.49,0.0,1.0245,9.6,13.3,6.1,-0.7
3,1.46,0.49,0.0,1.0286,5.8,6.4,3.0,-1.1
1,2.11,0.52,0.0,1.029,11.3,8.3,2.2,-3.5
3,1.93,0.53,0.0,1.028,7.5,12.4,5.1,-1.4
7,1.23,0.61,1.26,1.0196,2.7,12.1,7.6,2.6
7,1.39,0.78,0.08,1.0126,3.8,7.6,4.3,0.7
7,0.53,0.72,0.38,1.0106,0.3,7.3,4.7,2.1
8,0.85,0.72,0.2,1.0125,0.4,10.8,7.0,3.4
7,1.24,0.72,0.11,1.0073,1.8,13.4,8.9,6.6
8,0.31,0.81,1.08,1.0038,0.0,8.8,7.1,5.3
7,0.87,0.73,0.02,1.0099,0.4,8.8,6.3,4.4
8,0.6,0.72,0.0,1.0182,0.8,8.5,6.1,3.0
5,1.74,0.62,0.0,1.0191,4.6,12.7,8.6,3.6
7,1.09,0.69,0.0,1.015,0.0,11.5,8.1,4.3
7,1.35,0.71,0.0,1.014,3.0,17.0,11.6,6.2
6,1.81,0.61,0.0,1.0182,5.3,19.1,14.4,10.5
5,1.27,0.7,0.0,1.0213,1.9,18.2,12.4,7.3
4,1.98,0.71,0.0,1.0211,5.6,18.4,12.9,8.8
1,2.21,0.66,0.03,1.0149,10.1,21.5,14.0,6.9
6,2.03,0.6,0.01,1.0128,7.4,20.4,14.0,9.8
7,1.44,0.7,0.0,1.0177,0.9,15.9,12.2,8.9
3,2.43,0.62,0.0,1.0159,11.5,21.3,14.0,6.8
1,2.53,0.49,0.0,1.0087,12.1,23.5,15.7,8.3
6,2.29,0.49,0.0,1.0075,9.6,22.9,15.8,8.9
7,1.55,0.64,0.0,1.0092,0.0,18.9,13.7,9.4
4,2.12,0.69,0.0,1.0081,7.8,21.8,14.7,7.6
2,2.34,0.63,0.0,1.008,10.0,23.5,15.6,8.7
5,2.41,0.51,0.0,1.0075,10.4,24.0,16.2,7.3
8,0.81,0.75,0.46,1.0091,0.4,16.8,11.5,7.8
7,1.62,0.69,0.1,1.0111,3.3,15.6,11.1,7.9
6,2.0,0.69,0.0,1.0141,6.0,16.2,10.8,6.9
7,2.2,0.75,0.0,1.0181,6.0,17.8,11.1,4.0
7,1.78,0.74,0.01,1.0187,3.3,20.1,13.5,9.4
4,2.09,0.77,0.64,1.0195,6.7,21.1,14.1,9.6
5,2.42,0.62,0.0,1.0206,7.8,21.2,15.3,10.7
2,2.87,0.5,0.0,1.0215,12.0,16.8,12.0,7.8
3,2.32,0.56,0.15,1.0169,7.9,17.0,11.0,5.3
5,2.59,0.48,0.0,1.0124,10.1,23.2,15.6,9.5
7,1.84,0.58,0.0,1.0081,2.0,20.6,14.5,9.5
8,0.72,0.72,0.04,1.0071,0.0,12.7,11.6,10.6
8,0.89,0.77,0.4,1.0063,0.0,11.2,9.4,7.4
7,1.69,0.69,0.0,1.012,2.3,14.8,9.3,6.0
4,2.18,0.63,0.0,1.0186,4.8,15.9,10.9,3.8
3,2.37,0.63,0.0,1.022,8.3,19.3,13.7,7.3
5,1.89,0.77,0.07,1.0269,5.2,21.0,13.8,10.5
4,2.46,0.69,0.19,1.0243,6.9,21.3,14.5,9.2
5,2.03,0.66,0.37,1.025,4.8,16.1,11.1,5.8
8,1.94,0.62,0.0,1.026,1.1,15.2,10.3,3.4
6,2.07,0.63,0.0,1.0227,6.5,19.6,14.2,9.2
